obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"571.45487"	"0.00010"	"571.45504"	"0.00013"	"9"	""		"41018.051"	"58512.387"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"2"	"3d6.4s.(4D).4d"	"5F"	"2"		""	"L11631"	
"571.5098"	"0.0007"	"571.50911"	"0.00005"	"219bl*"	""		"34547.211"	"52039.892"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"1"		""	"L11631"	
"571.5098"	"0.0007"	"571.51019"	"0.00005"	"219bl*"	""		"33801.572"	"51294.220"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"3"		""	"L11631"	
"571.5469"	"0.0003"	"571.54698"	"0.00005"	"4"	""		"33507.123"	"50998.645"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 7D"	"2"		""	"L11631"	
"571.6172"	"0.0005"	"571.61701"	"0.00005"	"2"	""		"36079.372"	"53568.751"	"3d7.(4F).4p"	"z 3G*"	"3"	"3d7.(4F).4d"	"f 5P"	"2"		""	"L11631"	
"571.78325"	"0.00010"	"571.78322"	"0.00005"	"500"	"5.4e+06"	D	"34555.597"	"52039.892"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"0"	"3d6.(5D).4s (4D).5s"	"e 3D"	"1"		"T2578n"	"L11631"	
"572.08978"	"0.00010"	"572.08857"	"0.00005"	"43"	""		"36686.176"	"54161.139"	"3d7.(4F).4p"	"y 3F*"	"4"	"3d7.(4F).4d"	"f 5G"	"3"		""	"L11631"	
"572.1707"	"0.0007"	"572.17059"	"0.00005"	"11bl*"	""		"34547.211"	"52019.669"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d6.(5D).4s (6D).4d"	"e 5P"	"1"		""	"L11631"	
"572.1707"	"0.0007"	"572.17066"	"0.00005"	"11bl*"	""		"33507.123"	"50979.579"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"e 5G"	"4"		""	"L11631"	
"572.36720"	"0.00010"	"572.36705"	"0.00005"	"10"	""		"36079.372"	"53545.833"	"3d7.(4F).4p"	"z 3G*"	"3"	"3d7.(4F).4d"	"h 5D"	"3"		""	"L11631"	
"572.44544"	"0.00010"	"572.44534"	"0.00005"	"10"	""		"34555.597"	"52019.669"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"0"	"3d6.(5D).4s (6D).4d"	"e 5P"	"1"		""	"L11631"	
"573.0857"	"0.0007"	"573.08541"	"0.00007"	"13bl"	""		"39625.804"	"57070.371"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"4"	"3d6.4s.(6D).5d"	"7D"	"3"		""	"L11631"	
"573.17619"	"0.00010"	"573.17616"	"0.00005"	"347"	"1.6e+06"	D	"34328.752"	"51770.557"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d6.(5D).4s (4D).5s"	"g 5D"	"3"		"T2578n"	"L11631"	
"573.22956"	"0.00010"	"573.22960"	"0.00007"	"23"	""		"40257.314"	"57697.493"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"5"	"3d6.(5D).4s (4D).4d"	"i 5D"	"4"		""	"L11631"	
"573.2863"	"0.0003"	"573.28624"	"0.00005"	"5"	""		"33095.941"	"50534.397"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d6.(5D).4s (6D).4d"	"f 5D"	"3"		""	"L11631"	
"573.45648"	"0.00010"	"573.45642"	"0.00007"	"9"	""		"39969.853"	"57403.134"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"3"	"3d6.4s.(6D).5d"	"5P"	"2"		""	"L11631"	
"573.5708"	"0.0003"	"573.57055"	"0.00007"	"10"	""		"39625.804"	"57055.616"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"4"	"3d6.4s.(6D).5d"	"5G"	"3"		""	"L11631"	
"573.82273"	"0.00010"	"573.82267"	"0.00005"	"25"	""		"34039.516"	"51461.670"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d6.(5D).4s (6D).4d"	"f 5F"	"4"		""	"L11631"	
"573.9780"	"0.0003"	"573.97788"	"0.00005"	"2"	""		"33801.572"	"51219.015"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"e 5G"	"3"		""	"L11631"	
"574.18480"	"0.00010"	"574.18474"	"0.00005"	"112"	"8.59e+05"	C	"34328.752"	"51739.920"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T5720"	"L11631"	
"574.29596"	"0.00010"	"574.29603"	"0.00005"	"25"	"6.2e+04"	E	"33695.397"	"51103.191"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d6.(5D).4s (6D).4d"	"f 5F"	"5"		"T2578n"	"L11631"	
"574.3929"	"0.0003"	"574.39324"	"0.00010"	"7"	""		"40871.412"	"58276.260"	"3d8"	"3P"	"2"	"3d6.4s.(4D).5p"	"3D*"	"3"		""	"L11631"	
"574.7453"	"0.0003"	"574.74575"	"0.00005"	"5"	""		"36766.966"	"54161.139"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"	"3d7.(4F).4d"	"f 5G"	"3"		""	"L11631"	
"574.78378"	"0.00010"	"574.78356"	"0.00005"	"8"	""		"35767.564"	"53160.593"	"3d7.(4F).4p"	"z 3G*"	"4"	"3d7.(4F).4d"	"f 5P"	"3"		""	"L11631"	
"574.79538"	"0.00010"	"574.79536"	"0.00005"	"98"	"8.8e+05"	E	"37162.746"	"54555.418"	"3d7.(4F).4p"	"y 3F*"	"3"	"3d7.(4F).4d"	"e 3H"	"4"		"T2578n"	"L11631"	
"574.9409"	"0.0003"	"574.94157"	"0.00005"	"4"	""		"29356.744"	"46744.993"	"3d6.4s2"	"b 3D"	"2"	"3d7.(4P).4p"	"u 5D*"	"3"		""	"L11631"	
"574.9636"	"0.0003"	"574.96365"	"0.00005"	"2"	""		"35767.564"	"53155.145"	"3d7.(4F).4p"	"z 3G*"	"4"	"3d7.(4F).4d"	"h 5D"	"4"		""	"L11631"	
"575.0033"	"0.0003"	"575.00301"	"0.00007"	"5"	""		"40404.518"	"57790.909"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"1"	"3d7.(4F).6s"	"3F"	"2"		""	"L11631"	
"575.20316"	"0.00010"	"575.20313"	"0.00005"	"288"	""		"36686.176"	"54066.518"	"3d7.(4F).4p"	"y 3F*"	"4"	"3d7.(4F).4d"	"e 3G"	"4"		""	"L11631"	
"575.31223"	"0.00010"	"575.31220"	"0.00005"	"1020"	"8.26e+06"	B	"34362.873"	"51739.920"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T5720"	"L11631"	
"575.33832"	"0.00010"	"575.33819"	"0.00005"	"7"	""		"34328.752"	"51705.014"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d6.(5D).4s (6D).4d"	"f 5F"	"2"		""	"L11631"	
"575.36931"	"0.00010"	"575.36935"	"0.00005"	"9"	""		"34692.148"	"52067.469"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5P"	"2"		""	"L11631"	
"575.3969"	"0.0003"	"575.39671"	"0.00005"	"4"	""		"19788.251"	"37162.746"	"3d6.4s2"	"a 3H"	"4"	"3d7.(4F).4p"	"y 3F*"	"3"		""	"L11631"	
"575.44022"	"0.00010"	"575.44023"	"0.00005"	"35"	"6.5e+04"	E	"29371.812"	"46744.993"	"3d6.4s2"	"b 3D"	"3"	"3d7.(4P).4p"	"u 5D*"	"3"		"T2578n"	"L11631"	
"575.5132"	"0.0003"	"575.51347"	"0.00007"	"2"	""		"40842.154"	"58213.124"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"3"	"3d6.4s.(4D).4d"	"5P"	"2"		""	"L11631"	
"575.5348"	"0.0003"	"575.53467"	"0.00005"	"4"	""		"29356.744"	"46727.074"	"3d6.4s2"	"b 3D"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"2"		""	"L11631"	
"575.68141"	"0.00004"	""	""	"56"	""		""	""	""	""	""	""	""	""		""	"L11631"	
"575.92618"	"0.00010"	"575.92618"	"0.00005"	"17"	""		"37521.161"	"54879.683"	"3d7.(4F).4p"	"y 3F*"	"2"	"3d7.(4F).4d"	"e 3P"	"2"		""	"L11631"	
"575.95408"	"0.00010"	"575.95428"	"0.00005"	"31"	""		"34692.148"	"52049.823"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d6.(5D).4s (4D).5s"	"g 5D"	"2"		""	"L11631"	
"576.03442"	"0.00010"	"576.03436"	"0.00005"	"83"	"1.5e+05"	E	"29371.812"	"46727.074"	"3d6.4s2"	"b 3D"	"3"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"2"		"T2578n"	"L11631"	
"576.0531"	"0.0003"	"576.05325"	"0.00005"	"5"	""		"33507.123"	"50861.816"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 7D"	"3"		""	"L11631"	
"576.0693"	"0.0007"	"576.06918"	"0.00007"	"5bl*"	""		"26105.908"	"43460.121"	"3d7.(2H).4s"	"b 3H"	"6"	"3d6.(3H).4s.4p.(3P*)"	"z 5I*"	"5"		""	"L11631"	
"576.0693"	"0.0007"	"576.06948"	"0.00005"	"5bl*"	""		"33507.123"	"50861.327"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"e 7P"	"2"		""	"L11631"	
"576.1082"	"0.0003"	"576.10806"	"0.00005"	"2"	""		"34017.103"	"51370.145"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5G"	"2"		""	"L11631"	
"576.12555"	"0.00010"	"576.12559"	"0.00010"	"10"	""		"29320.026"	"46672.540"	"3d6.4s2"	"b 3D"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"0"		""	"L11631"	
"576.22311"	"0.00010"	"576.22298"	"0.00010"	"6"	""		"40404.518"	"57754.099"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"1"	"3d7.(4F).6s"	"5F"	"1"		""	"L11631"	
"576.24131"	"0.00010"	"576.24128"	"0.00005"	"100"	"1.3e+05"	E	"29371.812"	"46720.842"	"3d6.4s2"	"b 3D"	"3"	"3d7.(4P).4p"	"u 5D*"	"4"		"T2578n"	"L11631"	
"576.2605"	"0.0003"	"576.26075"	"0.00005"	"2"	""		"36940.590"	"54289.034"	"3d7.(2F).4s"	"d 3F"	"2"	"3d7.(4F).5p"	"3F*"	"3"		""	"L11631"	
"576.28380"	"0.00010"	"576.28400"	"0.00005"	"60"	""		"34692.148"	"52039.892"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d6.(5D).4s (4D).5s"	"e 3D"	"1"		""	"L11631"	
"576.29918"	"0.00010"	"576.29918"	"0.00005"	"2040"	"9.6e+06"	D	"33946.933"	"51294.220"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"3"		"T2491n"	"L11631"	
"576.7972"	"0.0003"	"576.79721"	"0.00005"	"2"	""		"34636.792"	"51969.101"	"3d6.4s2"	"b 1D2"	"2"	"3d7.(2P).4p"	"u 3D*"	"3"		""	"L11631"	
"576.93225"	"0.00010"	"576.93222"	"0.00005"	"13"	""		"37162.746"	"54490.999"	"3d7.(4F).4p"	"y 3F*"	"3"	"3d7.(4F).4d"	"e 5H"	"3"		""	"L11631"	
"576.9569"	"0.0005"	"576.95659"	"0.00005"	"1"	""		"34692.148"	"52019.669"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5P"	"1"		""	"L11631"	
"576.9672"	"0.0003"	"576.96741"	"0.00005"	"2"	""		"33095.941"	"50423.137"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d6.(5D).4s (6D).4d"	"f 5D"	"4"		""	"L11631"	
"577.0156"	"0.0003"	"577.01550"	"0.00005"	"3"	""		"36975.588"	"54301.340"	"3d7.(2F).4s"	"d 3F"	"3"	"3d6.(3D).4s.4p.(3P*)"	"5D*"	"4"		""	"L11631"	
"577.34500"	"0.00010"	"577.34493"	"0.00007"	"6"	""		"28819.954"	"46135.820"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"z 3I*"	"5"		""	"L11631"	
"577.47046"	"0.00010"	"577.47016"	"0.00005"	"10"	""		"32873.632"	"50185.743"	"3d8"	"c 3F"	"4"	"3d6.(5D).4s (6D).5p"	"n 7P*"	"4"		""	"L11631"	
"577.50802"	"0.00010"	"577.50802"	"0.00005"	"331"	"1.12e+06"	C+	"34039.516"	"51350.492"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d6.(5D).4s (4D).5s"	"g 5D"	"4"		"T5720"	"L11631"	
"577.5630"	"0.0007"	"577.56291"	"0.00007"	"5bl"	""		"40052.035"	"57361.366"	"3d5.(6S).4s2.4p"	"y 7P*"	"2"	"3d6.4s.(6D).5d"	"7G"	"3"		""	"L11631"	
"577.62240"	"0.00010"	"577.62241"	"0.00005"	"7"	""		"29798.936"	"47106.484"	"3d6.4s2"	"b 1G2"	"4"	"3d6.(3H).4s.4p.(3P*)"	"z 3H*"	"4"		""	"L11631"	
"577.8453"	"0.0007"	"577.84524"	"0.00005"	"58bl*"	""		"33507.123"	"50807.997"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 7D"	"4"		""	"L11631"	
"577.8453"	"0.0007"	"577.84527"	"0.00005"	"58bl*"	"1.06e+04"	C	"20874.482"	"38175.355"	"3d6.4s2"	"b 3F2"	"3"	"3d7.(4F).4p"	"y 3D*"	"3"		"T6110"	"L11631"	
"577.8809"	"0.0003"	"577.88088"	"0.00005"	"2"	""		"36766.966"	"54066.773"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"	"3d7.(4F).4d"	"f 3D"	"2"		""	"L11631"	
"577.9688"	"0.0003"	"577.96878"	"0.00007"	"4"	""		"40231.336"	"57528.512"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"2"	"3d7.(4F).6s"	"5F"	"2"		""	"L11631"	
"578.02825"	"0.00010"	"578.02829"	"0.00005"	"13"	""		"34039.516"	"51334.911"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d6.(5D).4s (6D).4d"	"e 7G"	"4"		""	"L11631"	
"578.05997"	"0.00010"	"578.05994"	"0.00005"	"112"	"7.6e+04"	E	"26140.179"	"43434.627"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).5s"	"e 7D"	"3"		"T2578n"	"L11631"	
"578.08040"	"0.00010"	"578.08037"	"0.00005"	"54"	""		"26339.696"	"43633.533"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).5s"	"e 7D"	"2"		""	"L11631"	
"578.1494"	"0.0007"	"578.14910"	"0.00005"	"2"	""		"37157.566"	"54449.347"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"	"3d7.(4F).4d"	"f 3D"	"1"		""	"L11631"	
"578.21093"	"0.00010"	"578.21110"	"0.00011"	"36"	""		"40842.154"	"58132.081"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"3"	"3d6.4s.(4D).4d"	"5F"	"3"		""	"L11631"	
"578.38943"	"0.00010"	"578.38933"	"0.00005"	"22"	""		"26479.381"	"43763.980"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d6.(5D).4s (6D).5s"	"e 7D"	"1"		""	"L11631"	
"578.4034"	"0.0003"	"578.40329"	"0.00005"	"2"	""		"33695.397"	"50979.579"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 5G"	"4"		""	"L11631"	
"578.46580"	"0.00010"	"578.46577"	"0.00005"	"95"	"6.50e+04"	C+	"27394.691"	"44677.006"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.(5D).4s (6D).5s"	"e 5D"	"4"		"T5783"	"L11631"	
"578.5171"	"0.0003"	"578.51676"	"0.00005"	"1"	""		"29320.026"	"46600.818"	"3d6.4s2"	"b 3D"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"z 3S*"	"1"		""	"L11631"	
"578.5520"	"0.0005"	"578.55184"	"0.00011"	"2"	""		"42815.855"	"60095.599"	"3d6.(5D).4s (6D).5s"	"e 7D"	"5"	"3d6.(3F2).4s.4p.(1P*)"	"3F*"	"4"		""	"L11631"	
"578.56577"	"0.00010"	"578.56570"	"0.00014"	"14"	""		"40231.336"	"57510.666"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"2"	"3d7.(4F).6s"	"5F"	"3"		""	"L11631"	
"578.6991"	"0.0003"	"578.69897"	"0.00005"	"3"	""		"34328.752"	"51604.103"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d6.(5D).4s (6D).4d"	"f 5F"	"3"		""	"L11631"	
"578.7962"	"0.0007"	"578.79670"	"0.00005"	"3bl"	""		"33695.397"	"50967.831"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 7G"	"6"		""	"L11631"	
"579.0406"	"0.0003"	"579.04079"	"0.00011"	"14"	""		"41018.051"	"58283.204"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"2"	"3d6.(5D).4s (4D).4d"	"i 5D"	"1"		""	"L11631"	
"579.10176"	"0.00010"	"579.10170"	"0.00005"	"162"	"1.29e+05"	D+	"25899.989"	"43163.326"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	"3d6.(5D).4s (6D).5s"	"e 7D"	"4"		"T5720"	"L11631"	
"579.11937"	"0.00010"	"579.11921"	"0.00011"	"5"	""		"40491.284"	"57754.099"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"0"	"3d7.(4F).6s"	"5F"	"1"		""	"L11631"	
"579.15235"	"0.00010"	"579.15236"	"0.00005"	"19"	""		"36975.588"	"54237.415"	"3d7.(2F).4s"	"d 3F"	"3"	"3d6.(3G).4s.4p.(3P*)"	"t 3G*"	"4"		""	"L11631"	
"579.1851"	"0.0005"	"579.18558"	"0.00008"	"2"	""		"40871.412"	"58132.249"	"3d8"	"3P"	"2"	"3d6.4s.(4D).5p"	"3D*"	"2"		""	"L11631"	
"579.3678"	"0.0003"	"579.36787"	"0.00005"	"2"	""		"37045.934"	"54301.340"	"3d7.(2F).4s"	"d 3F"	"4"	"3d6.(3D).4s.4p.(3P*)"	"5D*"	"4"		""	"L11631"	
"579.39144"	"0.00010"	"579.39144"	"0.00005"	"110"	"6.1e+05"	E	"34039.516"	"51294.220"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d6.(5D).4s (4D).5s"	"e 3D"	"3"		"T2578n"	"L11631"	
"579.6430"	"0.0003"	"579.64309"	"0.00008"	"2"	""		"37157.566"	"54404.779"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"	"3d6.(5D).4s (6D).6s"	"g 7D"	"3"		""	"L11631"	
"579.6659"	"0.0003"	"579.66588"	"0.00005"	"3"	""		"33801.572"	"51048.107"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"f 7D"	"1"		""	"L11631"	
"579.81710"	"0.00010"	"579.81710"	"0.00005"	"170"	"5.7e+05"	E	"31686.351"	"48928.388"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"	"3d7.(4F).5s"	"e 3F"	"2"		"T2578n"	"L11631"	
"580.12685"	"0.00010"	"580.12705"	"0.00017"	"4"	""		"41130.599"	"58363.424"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"1"	"3d6.4s.(4D).4d"	"5F"	"1"		""	"L11631"	
"580.40346"	"0.00010"	"580.40340"	"0.00005"	"89"	"1.6e+05"	E	"31307.245"	"48531.865"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"4"	"3d7.(4F).5s"	"e 3F"	"3"		"T2578n"	"L11631"	
"580.44623"	"0.00010"	"580.44633"	"0.00005"	"25"	"2.8e+05"	E	"34547.211"	"51770.557"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"3"		"T2578n"	"L11631"	
"580.57567"	"0.00010"	"580.57564"	"0.00008"	"15"	""		"40594.432"	"57813.942"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"4"	"3d6.(5D).4s (4D).4d"	"i 5D"	"3"		""	"L11631"	
"580.6626"	"0.0003"	"580.66268"	"0.00005"	"4"	""		"39625.804"	"56842.733"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"4"	"3d6.4s.(6D).5d"	"7F"	"5"		""	"L11631"	
"580.67245"	"0.00010"	"580.67249"	"0.00005"	"204"	"2.7e+06"	D	"37162.746"	"54379.384"	"3d7.(4F).4p"	"y 3F*"	"3"	"3d7.(4F).4d"	"e 3G"	"3"		"T2578n"	"L11631"	
"580.77834"	"0.00010"	"580.77831"	"0.00005"	"13"	""		"26550.479"	"43763.980"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"0"	"3d6.(5D).4s (6D).5s"	"e 7D"	"1"		""	"L11631"	
"580.79751"	"0.00010"	"580.79755"	"0.00005"	"6"	""		"37162.746"	"54375.677"	"3d7.(4F).4p"	"y 3F*"	"3"	"3d7.(4F).4d"	"f 5G"	"2"		""	"L11631"	
"580.91549"	"0.00010"	"580.91553"	"0.00005"	"19"	""		"29798.936"	"47008.371"	"3d6.4s2"	"b 1G2"	"4"	"3d6.(3H).4s.4p.(3P*)"	"z 3H*"	"5"		""	"L11631"	
"580.92177"	"0.00010"	"580.92171"	"0.00005"	"219"	"4.5e+05"	E	"31322.613"	"48531.865"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"3"	"3d7.(4F).5s"	"e 3F"	"3"		"T2578n"	"L11631"	
"580.9882"	"0.0003"	"580.98808"	"0.00005"	"2"	""		"34547.211"	"51754.497"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d6.(5D).4s (6D).4d"	"f 5F"	"1"		""	"L11631"	
"580.99709"	"0.00010"	"580.99717"	"0.00008"	"5"	""		"28819.954"	"46026.971"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"z 3I*"	"6"		""	"L11631"	
"581.19141"	"0.00010"	"581.19142"	"0.00008"	"56"	""		"33412.717"	"50613.983"	"3d8"	"c 3F"	"3"	"3d6.(3F2).4s.4p.(3P*)"	"x 1G*"	"4"		""	"L11631"	
"581.2445"	"0.0003"	"581.24447"	"0.00005"	"3"	""		"36766.966"	"53966.662"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"	"3d7.(4F).4d"	"h 5D"	"2"		""	"L11631"	
"581.3330"	"0.0003"	"581.33312"	"0.00005"	"1"	""		"33801.572"	"50998.645"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"f 7D"	"2"		""	"L11631"	
"581.40077"	"0.00010"	"581.40074"	"0.00008"	"6"	""		"41018.051"	"58213.124"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"2"	"3d6.4s.(4D).4d"	"5P"	"2"		""	"L11631"	
"581.48071"	"0.00010"	"581.48069"	"0.00005"	"63"	"4.6e+05"	E	"34547.211"	"51739.920"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T2578n"	"L11631"	
"581.5217"	"0.0007"	"581.52168"	"0.00005"	"20bl*"	"1.0e+05"	E	"33507.123"	"50698.620"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 5D"	"2"		"T2578n"	"L11631"	
"581.5217"	"0.0007"	"581.52222"	"0.00005"	"20bl*"	""		"37045.934"	"54237.415"	"3d7.(2F).4s"	"d 3F"	"4"	"3d6.(3G).4s.4p.(3P*)"	"t 3G*"	"4"		""	"L11631"	
"581.5514"	"0.0003"	"581.55131"	"0.00005"	"1"	""		"34636.792"	"51827.413"	"3d6.4s2"	"b 1D2"	"2"	"3d6.(5D).4s (6D).5p"	"u 5F*"	"2"		""	"L11631"	
"581.5628"	"0.0003"	"581.56255"	"0.00008"	"4"	""		"39969.853"	"57160.142"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"3"	"3d6.4s.(6D).5d"	"5P"	"3"		""	"L11631"	
"581.60605"	"0.00010"	"581.60680"	"0.00005"	"26"	""		"34636.792"	"51825.773"	"3d6.4s2"	"b 1D2"	"2"	"3d7.(2H).4p"	"u 3G*"	"3"		""	"L11631"	
"581.63732"	"0.00010"	"581.63725"	"0.00005"	"447"	"4.49e+06"	B	"36686.176"	"53874.257"	"3d7.(4F).4p"	"y 3F*"	"4"	"3d7.(4F).4d"	"e 5H"	"5"		"T5720"	"L11631"	
"581.70761"	"0.00010"	"581.70755"	"0.00005"	"18"	""		"39969.853"	"57155.857"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"3"	"3d6.4s.(6D).5d"	"7G"	"4"		""	"L11631"	
"581.9280"	"0.0005"	"581.92781"	"0.00005"	"1"	""		"34039.516"	"51219.015"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d6.(5D).4s (6D).4d"	"e 5G"	"3"		""	"L11631"	
"582.1889"	"0.0003"	"582.18879"	"0.00008"	"7"	""		"40231.336"	"57403.134"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"2"	"3d6.4s.(6D).5d"	"5P"	"2"		""	"L11631"	
"582.6638"	"0.0003"	"582.66367"	"0.00005"	"4"	""		"34547.211"	"51705.014"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d6.(5D).4s (6D).4d"	"f 5F"	"2"		""	"L11631"	
"582.7454"	"0.0003"	"582.74538"	"0.00008"	"6"	""		"39969.853"	"57125.250"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"3"	"3d6.4s.(6D).5d"	"5F"	"4"		""	"L11631"	
"582.78767"	"0.00010"	"582.78768"	"0.00005"	"21"	""		"26479.381"	"43633.533"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d6.(5D).4s (6D).5s"	"e 7D"	"2"		""	"L11631"	
"582.84041"	"0.00010"	"582.84024"	"0.00011"	"55"	""		"41130.599"	"58283.204"	"3d6.(5D).4s.4p.(1P*)"	"x 5F*"	"1"	"3d6.(5D).4s (4D).4d"	"i 5D"	"1"		""	"L11631"	
"583.3359"	"0.0005"	"583.33555"	"0.00005"	"1"	""		"33695.397"	"50833.438"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 7F"	"5"		""	"L11631"	
"583.39263"	"0.00010"	"583.39250"	"0.00005"	"14"	""		"21038.987"	"38175.355"	"3d6.4s2"	"b 3F2"	"2"	"3d7.(4F).4p"	"y 3D*"	"3"		""	"L11631"	
"583.40294"	"0.00010"	"583.40251"	"0.00008"	"28"	""		"39625.804"	"56761.878"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"4"	"3d6.4s.(6D).5d"	"5F"	"5"		""	"L11631"	
